epoch,train_loss,val_loss,train_accuracy,val_accuracy,learning_rate
1,0.5866361955095221,0.43889885540803275,0.802962962962963,0.8416666666666667,0.001
2,0.43871552659405605,0.4285525627930959,0.8439074074074074,0.843,0.001
3,0.41504875388410356,0.39441234175364176,0.8512407407407407,0.8561666666666666,0.001
4,0.4017883238615813,0.37687190481026966,0.855537037037037,0.8663333333333333,0.001
5,0.3943235719998678,0.37554440172513326,0.8587407407407407,0.8638333333333333,0.001
