epoch,train_loss,val_loss,train_accuracy,val_accuracy,learning_rate
1,0.6169262351636533,0.46605463163057964,0.7901666666666667,0.8315,0.001
2,0.47008773692448935,0.42022997156778974,0.8327222222222223,0.8478333333333333,0.001
3,0.45267003698702213,0.42173778319358823,0.8373333333333334,0.8488333333333333,0.001
4,0.4492124820947647,0.3903087604045868,0.8388703703703704,0.8595,0.001
5,0.44180808651888814,0.4357582879861196,0.840574074074074,0.8385,0.001
